id,RELEASETIME,FULLTIME,REPAYTIME,ITEM_NAME,ITEM_AMOUNT,ITEM_STATUS,ITEM_INTRODUCTION,LIFE_LOAN,MONEY_RATE,LOAN_TYPE,LOAN_USE,BONDING_COMPANY,DEADLINE,REPAYTYPE,BORROWER_NAME,BORROWER_SEX,BORROWER_AGE,BORROWER_EDUCATION,BORROWER_MARRIAGE,BORROWER_INDUSTRY,BORROWER_CITY,BORROWER_INCOME,BORROWER_HOUSE,BORROWER_CAR,REWARD
"24989",\N,\N,\N,"【送现金】裘皮协会会员项目2015011412","500,000.00",\N,\N,"11个月","8.90",\N,"资金周转",\N,\N,"按月付息,到期还本","JI****","男","35",\N,"已婚","批发和零售业","广东 广州",\N,"有","有","0.50
			              "
"24990",\N,\N,\N,"【送现金】裘皮协会会员项目2015011411","500,000.00",\N,\N,"11个月","8.90",\N,"资金周转",\N,\N,"按月付息,到期还本","JI****","男","35",\N,"已婚","批发和零售业","广东 广州",\N,"有","有","0.50
			              "
"24991",\N,\N,\N,"【送现金】裘皮协会会员项目2015011410","500,000.00",\N,\N,"11个月","8.90",\N,"资金周转",\N,\N,"按月付息,到期还本","JI****","男","35",\N,"已婚","批发和零售业","广东 广州",\N,"有","有","0.50
			              "
"24992",\N,\N,\N,"【送现金】裘皮协会会员项目2015011409","500,000.00",\N,\N,"11个月","8.90",\N,"资金周转",\N,\N,"按月付息,到期还本","pe****","男","34",\N,"已婚","批发和零售业","广东 广州",\N,"有","有","0.50
			              "
"24993",\N,\N,\N,"裘皮协会会员项目2015011408","500,000.00",\N,\N,"11个月","8.90",\N,"资金周转",\N,\N,"按月付息,到期还本","pe****","男","34",\N,"已婚","批发和零售业","广东 广州",\N,"有","有","0.50
			              "
"24994",\N,\N,\N,"裘皮协会会员项目2015011407","500,000.00",\N,\N,"11个月","8.90",\N,"资金周转",\N,\N,"按月付息,到期还本","pe****","男","34",\N,"已婚","批发和零售业","广东 广州",\N,"有","有","0.50
			              "
"24995",\N,\N,\N,"【送现金】裘皮协会会员项目2015011406","500,000.00",\N,\N,"10个月","8.80",\N,"短期周转",\N,\N,"按月付息,到期还本","ze****","男","51",\N,"已婚","制造业","广东 广州",\N,"有","有","0.50
			              "
"24996",\N,\N,\N,"【送现金】裘皮协会会员项目2015011405","500,000.00",\N,\N,"10个月","8.80",\N,"短期周转",\N,\N,"按月付息,到期还本","ze****","男","51",\N,"已婚","制造业","广东 广州",\N,"有","有","0.50
			              "
"24997",\N,\N,\N,"【送现金】裘皮协会会员项目2015011404","500,000.00",\N,\N,"10个月","8.80",\N,"短期周转",\N,\N,"按月付息,到期还本","ze****","男","51",\N,"已婚","制造业","广东 广州",\N,"有","有","0.50
			              "
"24998",\N,\N,\N,"【送现金】裘皮协会会员项目2015011403","500,000.00",\N,\N,"10个月","8.80",\N,"短期周转",\N,\N,"按月付息,到期还本","ze****","男","51",\N,"已婚","制造业","广东 广州",\N,"有","有","0.50
			              "
"24999",\N,\N,\N,"裘皮协会会员项目2015011402","500,000.00",\N,\N,"10个月","8.80",\N,"短期周转",\N,\N,"按月付息,到期还本","ze****","男","51",\N,"已婚","制造业","广东 广州",\N,"有","有","0.50
			              "
"25000",\N,\N,\N,"裘皮协会会员项目2015011401","500,000.00",\N,\N,"10个月","8.80",\N,"短期周转",\N,\N,"按月付息,到期还本","ze****","男","51",\N,"已婚","制造业","广东 广州",\N,"有","有","0.50
			              "
"25001",\N,\N,\N,"短期投资系列2014123102","250,000.00",\N,\N,"9个月","8.60",\N,"借款金额：￥250,000.00    ",\N,\N,"按月付息,到期还本","li****","女","34",\N,"已婚","其它","广东 广州",\N,"有","有","0.50
			              "
"25002",\N,\N,\N,"短期投资系列2014123101","300,000.00",\N,\N,"12个月","9.00",\N,"借款金额：￥300,000.00    ",\N,\N,"按月付息,到期还本","li****","女","34",\N,"已婚","其它","广东 广州",\N,"有","有","0.50
			              "
"25003",\N,\N,\N,"短期投资系列2014120904","200,000.00",\N,\N,"9个月","8.60",\N,"借款金额：￥200,000.00    ",\N,\N,"按月付息,到期还本","we****","男","45",\N,"离异","批发和零售业","广东 广州",\N,"有","有","0.50
			              "
"25004",\N,\N,\N,"短期投资系列2014120903","200,000.00",\N,\N,"9个月","8.60",\N,"借款金额：￥200,000.00    ",\N,\N,"按月付息,到期还本","we****","男","45",\N,"离异","批发和零售业","广东 广州",\N,"有","有","0.50
			              "
"25005",\N,\N,\N,"机构合作系列2014120908","300,000.00",\N,\N,"11个月","8.90",\N,"借款金额：￥300,000.00    ",\N,\N,"按月付息,到期还本","zj****","女","45",\N,"已婚","交通运输、仓储业和邮政业","广东 广州",\N,"有","有","0.50
			              "
"25006",\N,\N,\N,"机构合作系列2014120905","300,000.00",\N,\N,"10个月","8.80",\N,"借款金额：￥300,000.00    ",\N,\N,"按月付息,到期还本","zj****","女","45",\N,"已婚","交通运输、仓储业和邮政业","广东 广州",\N,"有","有","0.50
			              "
"25007",\N,\N,\N,"机构合作系列2014120904","300,000.00",\N,\N,"9个月","8.60",\N,"借款金额：￥300,000.00    ",\N,\N,"按月付息,到期还本","zj****","女","45",\N,"已婚","交通运输、仓储业和邮政业","广东 广州",\N,"有","有","0.50
			              "
"25008",\N,\N,\N,"机构合作系列2014120902","400,000.00",\N,\N,"12个月","9.00",\N,"借款金额：￥400,000.00    ",\N,\N,"按月付息,到期还本","zj****","女","45",\N,"已婚","交通运输、仓储业和邮政业","广东 广州",\N,"有","有","0.50
			              "
"25009",\N,\N,\N,"安心投资系列2014102201","100,000.00",\N,\N,"12个月","9.00",\N,"借款金额：￥100,000.00    ",\N,\N,"按月付息,到期还本","GZ****","女","33",\N,"已婚","教育","广东 广州",\N,"有","有","0.50
			              "
"25010",\N,\N,\N,"安心投资系列2014102101","200,000.00",\N,\N,"12个月","9.00",\N,"借款金额：￥200,000.00    ",\N,\N,"按月付息,到期还本","lu****","男","52",\N,"已婚","批发和零售业","广东 广州",\N,"有","有","0.50
			              "
"25011",\N,\N,\N,"安心投资系列2014091902","400,000.00",\N,\N,"12个月","9.00",\N,"借款金额：￥400,000.00    ",\N,\N,"按月付息,到期还本","13****","男","50",\N,"已婚","交通运输、仓储业和邮政业","广东 广州",\N,"有","有","0.50
			              "
"25012",\N,\N,\N,"安心投资系列2014091901","300,000.00",\N,\N,"36个月","10.00",\N,"借款金额：￥300,000.00    ",\N,\N,"按月等额本息还款","lu****","男","37",\N,"已婚","文化、体育、娱乐业","广东 广州",\N,"有","有","0.50
			              "
"25013",\N,\N,\N,"安心投资系列2014091501","300,000.00",\N,\N,"12个月","9.00",\N,"借款金额：￥300,000.00    ",\N,\N,"按月付息,到期还本","13****","男","50",\N,"已婚","交通运输、仓储业和邮政业","广东 广州",\N,"有","有","0.50
			              "
"25014",\N,\N,\N,"安心投资系列2014090901","300,000.00",\N,\N,"12个月","9.00",\N,"借款金额：￥300,000.00    ",\N,\N,"按月付息,到期还本","lu****","男","52",\N,"已婚","批发和零售业","广东 广州",\N,"有","有","0.50
			              "
"25015",\N,\N,\N,"安心系列2014090301","300,000.00",\N,\N,"12个月","9.00",\N,"借款金额：￥300,000.00    ",\N,\N,"按月付息,到期还本","13****","男","50",\N,"已婚","交通运输、仓储业和邮政业","广东 广州",\N,"有","有","0.50
			              "
"25016",\N,\N,\N,"安心系列2014082901","300,000.00",\N,\N,"12个月","9.00",\N,"借款金额：￥300,000.00    ",\N,\N,"按月付息,到期还本","13****","男","50",\N,"已婚","交通运输、仓储业和邮政业","广东 广州",\N,"有","有","0.50
			              "
"25017",\N,\N,\N,"安心投资系列（四）","300,000.00",\N,\N,"12个月","9.00",\N,"借款金额：￥300,000.00    ",\N,\N,"按月付息,到期还本","13****","男","50",\N,"已婚","交通运输、仓储业和邮政业","广东 广州",\N,"有","有","0.50
			              "
"25018",\N,\N,\N,"安心投资系列（二）","400,000.00",\N,\N,"12个月","9.00",\N,"借款金额：￥400,000.00    ",\N,\N,"按月付息,到期还本","13****","男","50",\N,"已婚","交通运输、仓储业和邮政业","广东 广州",\N,"有","有","0.50
			              "
"25019",\N,\N,\N,"安心投资精选","400,000.00",\N,\N,"36个月","10.00",\N,"借款金额：￥400,000.00    ",\N,\N,"按月等额本息还款","xx****","男","51",\N,"已婚","其它","广东 广州",\N,"有","有","0.50
			              "
"25020",\N,\N,\N,"垫资赎契项目2015080701","245,000.00",\N,\N,"1个月","7.50",\N,"借款金额：￥245,000.00    ",\N,\N,"一次性还款","pa****","男","39",\N,"已婚","房地产业","广东 广州",\N,"有","有","0.50
			              "
"25021",\N,\N,\N,"中瑞融资租赁项目2015080601","500,000.00",\N,\N,"5个月","7.90",\N,"资金周转",\N,\N,"按月付息,到期还本","p1****","男","36",\N,"已婚","制造业","广东 广州",\N,"有","有","0.50
			              "
"25022",\N,\N,\N,"裘皮协会会员项目2015080502","500,000.00",\N,\N,"3个月","7.70",\N,"资金周转",\N,\N,"按月付息,到期还本","p1****","男","44",\N,"已婚","制造业","广东 广州",\N,"有","有","0.50
			              "
"25023",\N,\N,\N,"商户融资业务2015080502","400,000.00",\N,\N,"3个月","7.70",\N,"借款金额：￥400,000.00    ",\N,\N,"按月付息,到期还本","zh****","男","56",\N,"未婚","批发和零售业","广东 广州",\N,"有","有","0.50
			              "
"25024",\N,\N,\N,"商户融资业务2015080501","400,000.00",\N,\N,"3个月","7.70",\N,"借款金额：￥400,000.00    ",\N,\N,"按月付息,到期还本","zh****","男","56",\N,"未婚","批发和零售业","广东 广州",\N,"有","有","0.50
			              "
"25025",\N,\N,\N,"垫资赎契项目2015080401","800,000.00",\N,\N,"2个月","7.60",\N,"借款金额：￥800,000.00    ",\N,\N,"一次性还款","pa****","男","39",\N,"已婚","房地产业","广东 广州",\N,"有","有","0.50
			              "
"25026",\N,\N,\N,"垫资赎契项目2015073001","180,000.00",\N,\N,"1个月","7.50",\N,"借款金额：￥180,000.00    ",\N,\N,"一次性还款","pa****","男","39",\N,"已婚","房地产业","广东 广州",\N,"有","有","0.50
			              "
"25027",\N,\N,\N,"垫资赎契项目2015072903","480,000.00",\N,\N,"1个月","7.50",\N,"借款金额：￥480,000.00    ",\N,\N,"一次性还款","pa****","男","39",\N,"已婚","房地产业","广东 广州",\N,"有","有","0.50
			              "
"25028",\N,\N,\N,"垫资赎契项目2015072902","400,000.00",\N,\N,"1个月","7.50",\N,"借款金额：￥400,000.00    ",\N,\N,"一次性还款","pa****","男","39",\N,"已婚","房地产业","广东 广州",\N,"有","有","0.50
			              "
"25029",\N,\N,\N,"垫资赎契项目2015070702","200,000.00",\N,\N,"2个月","7.60",\N,"借款金额：￥200,000.00    ",\N,\N,"一次性还款","pa****","男","39",\N,"已婚","房地产业","广东 广州",\N,"有","有","0.50
			              "
"25030",\N,\N,\N,"江南果菜市场项目2015081002","5,000,000.00",\N,\N,"8天","8.00",\N,"借款金额：￥5,000,000.00  ",\N,\N,"一次性还款","13****","男","40",\N,"已婚","综合（含投资类、主业不明显）","广东 广州",\N,"有","有","0.50
			              "
"25031",\N,\N,\N,"江南果菜市场项目2015081001","3,000,000.00",\N,\N,"11天","8.00",\N,"借款金额：￥3,000,000.00  ",\N,\N,"一次性还款","13****","男","40",\N,"已婚","综合（含投资类、主业不明显）","广东 广州",\N,"有","有","0.50
			              "
"25032",\N,\N,\N,"江南果菜市场项目2015080901","2,400,000.00",\N,\N,"10天","8.00",\N,"借款金额：￥2,400,000.00  ",\N,\N,"一次性还款","13****","男","40",\N,"已婚","综合（含投资类、主业不明显）","广东 广州",\N,"有","有","0.50
			              "
"25033",\N,\N,\N,"江南果菜市场项目2015080402","3,000,000.00",\N,\N,"8天","8.00",\N,"借款金额：￥3,000,000.00  ",\N,\N,"一次性还款","13****","男","40",\N,"已婚","综合（含投资类、主业不明显）","广东 广州",\N,"有","有","0.50
			              "
"25034",\N,\N,\N,"江南果菜市场项目2015080401","5,000,000.00",\N,\N,"9天","8.00",\N,"借款金额：￥5,000,000.00  ",\N,\N,"一次性还款","13****","男","40",\N,"已婚","综合（含投资类、主业不明显）","广东 广州",\N,"有","有","0.50
			              "
"25035",\N,\N,\N,"周年回馈系列2015072801","2,200,000.00",\N,\N,"9天","10.00",\N,"借款金额：￥2,200,000.00  ",\N,\N,"一次性还款","13****","男","40",\N,"已婚","综合（含投资类、主业不明显）","广东 广州",\N,"有","有","0.50
			              "
"25036",\N,\N,\N,"垫资赎契项目2015072101","460,000.00",\N,\N,"1个月","7.50",\N,"借款金额：￥460,000.00    ",\N,\N,"一次性还款","pa****","男","39",\N,"已婚","房地产业","广东 广州",\N,"有","有","0.50
			              "
"25037",\N,\N,\N,"周年回馈系列2015071301","500,000.00",\N,\N,"9天","10.00",\N,"短期周转",\N,\N,"一次性还款","13****","男","40",\N,"已婚","综合（含投资类、主业不明显）","广东 广州",\N,"有","有","0.50
			              "
"25038",\N,\N,\N,"垫资赎契项目2015070901","470,000.00",\N,\N,"1个月","7.50",\N,"借款金额：￥470,000.00    ",\N,\N,"一次性还款","pa****","男","39",\N,"已婚","房地产业","广东 广州",\N,"有","有","0.50
			              "
"25039",\N,\N,\N,"垫资赎契项目2015070701","210,000.00",\N,\N,"1个月","7.50",\N,"借款金额：￥210,000.00    ",\N,\N,"一次性还款","pa****","男","39",\N,"已婚","房地产业","广东 广州",\N,"有","有","0.50
			              "
"25040",\N,\N,\N,"周年回馈系列2015070701","300,000.00",\N,\N,"8天","10.00",\N,"借款金额：￥300,000.00    ",\N,\N,"一次性还款","13****","男","40",\N,"已婚","综合（含投资类、主业不明显）","广东 广州",\N,"有","有","0.50
			              "
"25041",\N,\N,\N,"垫资赎契项目2015070301","1,000,000.00",\N,\N,"1个月","7.50",\N,"借款金额：￥1,000,000.00  ",\N,\N,"一次性还款","pa****","男","39",\N,"已婚","房地产业","广东 广州",\N,"有","有","0.50
			              "
"25042",\N,\N,\N,"垫资赎契项目2015070101","180,000.00",\N,\N,"1个月","7.50",\N,"借款金额：￥180,000.00    ",\N,\N,"一次性还款","pa****","男","39",\N,"已婚","房地产业","广东 广州",\N,"有","有","0.50
			              "
"25043",\N,\N,\N,"新品发布献礼二","280,000.00",\N,\N,"1个月","7.50",\N,"借款金额：￥280,000.00    ",\N,\N,"一次性还款","pa****","男","39",\N,"已婚","房地产业","广东 广州",\N,"有","有","2.50
			              "
"25044",\N,\N,\N,"新品发布献礼一","190,000.00",\N,\N,"1个月","7.50",\N,"借款金额：￥190,000.00    ",\N,\N,"一次性还款","pa****","男","39",\N,"已婚","房地产业","广东 广州",\N,"有","有","2.50
			              "
"25045",\N,\N,\N,"周年回馈系列2015062301","3,000,000.00",\N,\N,"15天","10.00",\N,"借款金额：￥3,000,000.00  ",\N,\N,"一次性还款","13****","男","40",\N,"已婚","综合（含投资类、主业不明显）","广东 广州",\N,"有","有","0.50
			              "
"25046",\N,\N,\N,"周年回馈系列2015061903","1,560,000.00",\N,\N,"8天","10.00",\N,"借款金额：￥1,560,000.00  ",\N,\N,"一次性还款","13****","男","40",\N,"已婚","综合（含投资类、主业不明显）","广东 广州",\N,"有","有","0.50
			              "
"25047",\N,\N,\N,"周年回馈系列2015061902","700,000.00",\N,\N,"9天","10.00",\N,"借款金额：￥700,000.00    ",\N,\N,"一次性还款","13****","男","40",\N,"已婚","综合（含投资类、主业不明显）","广东 广州",\N,"有","有","0.50
			              "
"25048",\N,\N,\N,"周年回馈系列2015061901","1,500,000.00",\N,\N,"8天","10.00",\N,"借款金额：￥1,500,000.00  ",\N,\N,"一次性还款","13****","男","40",\N,"已婚","综合（含投资类、主业不明显）","广东 广州",\N,"有","有","0.50
			              "
"25049",\N,\N,\N,"机构合作系列2015061801","850,000.00",\N,\N,"1个月","7.50",\N,"借款金额：￥850,000.00    ",\N,\N,"一次性还款","pa****","男","39",\N,"已婚","房地产业","广东 广州",\N,"有","有","0.50
			              "
"25050",\N,\N,\N,"周年回馈系列2015061801","780,000.00",\N,\N,"15天","10.00",\N,"借款金额：￥780,000.00    ",\N,\N,"一次性还款","13****","男","40",\N,"已婚","综合（含投资类、主业不明显）","广东 广州",\N,"有","有","0.50
			              "
"25051",\N,\N,\N,"机构合作系列2015061601","660,000.00",\N,\N,"1个月","7.50",\N,"借款金额：￥660,000.00    ",\N,\N,"一次性还款","pa****","男","39",\N,"已婚","房地产业","广东 广州",\N,"有","有","0.50
			              "
"25052",\N,\N,\N,"短期投资系列2015061501","840,000.00",\N,\N,"45天","7.60",\N,"借款金额：￥840,000.00    ",\N,\N,"一次性还款","w1****","男","55",\N,"已婚","信息传输、计算机服务和软件业","广东 广州",\N,"有","有","0.50
			              "
"25053",\N,\N,\N,"短期投资系列2015061301","400,000.00",\N,\N,"27天","7.50",\N,"借款金额：￥400,000.00    ",\N,\N,"一次性还款","ta****","男","52",\N,"已婚","住宿、餐饮业","广东 广州",\N,"有","有","0.50
			              "
"25054",\N,\N,\N,"周年回馈系列2015061002","2,600,000.00",\N,\N,"19天","10.00",\N,"借款金额：￥2,600,000.00  ",\N,\N,"一次性还款","13****","男","40",\N,"已婚","综合（含投资类、主业不明显）","广东 广州",\N,"有","有","0.50
			              "
"25055",\N,\N,\N,"周年回馈系列2015061001","150,000.00",\N,\N,"14天","10.00",\N,"借款金额：￥150,000.00    ",\N,\N,"一次性还款","13****","男","40",\N,"已婚","综合（含投资类、主业不明显）","广东 广州",\N,"有","有","0.50
			              "
"25056",\N,\N,\N,"机构合作系列2015060901","760,000.00",\N,\N,"1个月","7.50",\N,"借款金额：￥760,000.00    ",\N,\N,"一次性还款","pa****","男","39",\N,"已婚","房地产业","广东 广州",\N,"有","有","0.50
			              "
"25057",\N,\N,\N,"机构合作系列2015060804","400,000.00",\N,\N,"1个月","7.50",\N,"借款金额：￥400,000.00    ",\N,\N,"一次性还款","pa****","男","39",\N,"已婚","房地产业","广东 广州",\N,"有","有","0.50
			              "
"25058",\N,\N,\N,"机构合作系列2015060803","290,000.00",\N,\N,"1个月","7.50",\N,"借款金额：￥290,000.00    ",\N,\N,"一次性还款","pa****","男","39",\N,"已婚","房地产业","广东 广州",\N,"有","有","0.50
			              "
"25059",\N,\N,\N,"机构合作系列2015060802","64,000.00",\N,\N,"1个月","7.50",\N,"借款金额：￥64,000.00     ",\N,\N,"一次性还款","pa****","男","39",\N,"已婚","房地产业","广东 广州",\N,"有","有","0.50
			              "
"25060",\N,\N,\N,"机构合作系列2015060801","580,000.00",\N,\N,"15天","7.50",\N,"借款金额：￥580,000.00    ",\N,\N,"一次性还款","pa****","男","39",\N,"已婚","房地产业","广东 广州",\N,"有","有","0.50
			              "
"25061",\N,\N,\N,"短期投资系列2015060801","900,000.00",\N,\N,"45天","7.60",\N,"借款金额：￥900,000.00    ",\N,\N,"一次性还款","w1****","男","55",\N,"已婚","信息传输、计算机服务和软件业","广东 广州",\N,"有","有","0.50
			              "
"25062",\N,\N,\N,"机构合作系列2015060501","430,000.00",\N,\N,"1个月","7.50",\N,"借款金额：￥430,000.00    ",\N,\N,"一次性还款","pa****","男","39",\N,"已婚","房地产业","广东 广州",\N,"有","有","0.50
			              "
"25063",\N,\N,\N,"机构合作系列2015060402","440,000.00",\N,\N,"1个月","7.50",\N,"借款金额：￥440,000.00    ",\N,\N,"一次性还款","pa****","男","39",\N,"已婚","房地产业","广东 广州",\N,"有","有","0.50
			              "
"25064",\N,\N,\N,"机构合作系列2015060401","750,000.00",\N,\N,"1个月","7.50",\N,"借款金额：￥750,000.00    ",\N,\N,"一次性还款","pa****","男","39",\N,"已婚","房地产业","广东 广州",\N,"有","有","0.50
			              "
"25065",\N,\N,\N,"机构合作系列2015060301","980,000.00",\N,\N,"1个月","7.50",\N,"借款金额：￥980,000.00    ",\N,\N,"按月付息,到期还本","pa****","男","39",\N,"已婚","房地产业","广东 广州",\N,"有","有","0.50
			              "
"25066",\N,\N,\N,"周年回馈系列2015060202","1,400,000.00",\N,\N,"29天","10.00",\N,"借款金额：￥1,400,000.00  ",\N,\N,"一次性还款","13****","男","40",\N,"已婚","综合（含投资类、主业不明显）","广东 广州",\N,"有","有","0.50
			              "
"25067",\N,\N,\N,"周年回馈系列2015060201","600,000.00",\N,\N,"8天","10.00",\N,"借款金额：￥600,000.00    ",\N,\N,"一次性还款","13****","男","40",\N,"已婚","综合（含投资类、主业不明显）","广东 广州",\N,"有","有","0.50
			              "
"25068",\N,\N,\N,"机构合作系列2015060101","900,000.00",\N,\N,"1个月","7.50",\N,"借款金额：￥900,000.00    ",\N,\N,"按月付息,到期还本","pa****","男","39",\N,"已婚","房地产业","广东 广州",\N,"有","有","0.50
			              "
"25069",\N,\N,\N,"周年回馈系列2015060101","3,000,000.00",\N,\N,"7天","10.00",\N,"借款金额：￥3,000,000.00  ",\N,\N,"一次性还款","13****","男","40",\N,"已婚","综合（含投资类、主业不明显）","广东 广州",\N,"有","有","0.50
			              "
"25070",\N,\N,\N,"机构合作系列2015052901","300,000.00",\N,\N,"1个月","7.50",\N,"借款金额：￥300,000.00    ",\N,\N,"按月付息,到期还本","pa****","男","39",\N,"已婚","房地产业","广东 广州",\N,"有","有","0.50
			              "
"25071",\N,\N,\N,"机构合作系列2015052801","350,000.00",\N,\N,"1个月","7.50",\N,"借款金额：￥350,000.00    ",\N,\N,"按月付息,到期还本","pa****","男","39",\N,"已婚","房地产业","广东 广州",\N,"有","有","0.50
			              "
"25072",\N,\N,\N,"周年回馈系列2015052601","1,400,000.00",\N,\N,"15天","10.00",\N,"借款金额：￥1,400,000.00  ",\N,\N,"一次性还款","13****","男","40",\N,"已婚","综合（含投资类、主业不明显）","广东 广州",\N,"有","有","0.50
			              "
"25073",\N,\N,\N,"机构合作系列2015052601","220,000.00",\N,\N,"1个月","7.50",\N,"借款金额：￥220,000.00    ",\N,\N,"按月付息,到期还本","pa****","男","39",\N,"已婚","房地产业","广东 广州",\N,"有","有","0.50
			              "
"25074",\N,\N,\N,"机构合作系列2015052201","1,800,000.00",\N,\N,"1个月","7.50",\N,"借款金额：￥1,800,000.00  ",\N,\N,"按月付息,到期还本","pa****","男","39",\N,"已婚","房地产业","广东 广州",\N,"有","有","0.50
			              "
"25075",\N,\N,\N,"周年回馈系列2015052102","2,000,000.00",\N,\N,"7天","10.00",\N,"借款金额：￥2,000,000.00  ",\N,\N,"一次性还款","13****","男","40",\N,"已婚","综合（含投资类、主业不明显）","广东 广州",\N,"有","有","0.50
			              "
"25076",\N,\N,\N,"周年回馈系列2015052101","3,000,000.00",\N,\N,"7天","10.00",\N,"借款金额：￥3,000,000.00  ",\N,\N,"一次性还款","13****","男","40",\N,"已婚","综合（含投资类、主业不明显）","广东 广州",\N,"有","有","0.50
			              "
"25077",\N,\N,\N,"机构合作系列2015051301","450,000.00",\N,\N,"1个月","7.50",\N,"借款金额：￥450,000.00    ",\N,\N,"按月付息,到期还本","pa****","男","39",\N,"已婚","房地产业","广东 广州",\N,"有","有","0.50
			              "
"25078",\N,\N,\N,"周年回馈系列2015051301","1,500,000.00",\N,\N,"7天","10.00",\N,"借款金额：￥1,500,000.00  ",\N,\N,"一次性还款","13****","男","40",\N,"已婚","综合（含投资类、主业不明显）","广东 广州",\N,"有","有","0.50
			              "
"25079",\N,\N,\N,"机构合作系列2015051101","350,000.00",\N,\N,"2个月","7.60",\N,"借款金额：￥350,000.00    ",\N,\N,"按月付息,到期还本","pa****","男","39",\N,"已婚","房地产业","广东 广州",\N,"有","有","0.50
			              "
"25080",\N,\N,\N,"机构合作系列2015050601","85,000.00",\N,\N,"1个月","7.50",\N,"借款金额：￥85,000.00     ",\N,\N,"按月付息,到期还本","pa****","男","39",\N,"已婚","房地产业","广东 广州",\N,"有","有","0.50
			              "
"25081",\N,\N,\N,"周年回馈系列2015050502","2,000,000.00",\N,\N,"6天","10.00",\N,"借款金额：￥2,000,000.00  ",\N,\N,"一次性还款","13****","男","40",\N,"已婚","综合（含投资类、主业不明显）","广东 广州",\N,"有","有","0.50
			              "
"25082",\N,\N,\N,"周年回馈系列2015050501","3,000,000.00",\N,\N,"7天","10.00",\N,"借款金额：￥3,000,000.00  ",\N,\N,"一次性还款","13****","男","40",\N,"已婚","综合（含投资类、主业不明显）","广东 广州",\N,"有","有","0.50
			              "
"25083",\N,\N,\N,"周年回馈系列2015042902","3,000,000.00",\N,\N,"4天","10.00",\N,"借款金额：￥3,000,000.00  ",\N,\N,"一次性还款","13****","男","40",\N,"已婚","综合（含投资类、主业不明显）","广东 广州",\N,"有","有","0.50
			              "
"25084",\N,\N,\N,"周年回馈系列2015042901","2,000,000.00",\N,\N,"8天","10.00",\N,"借款金额：￥2,000,000.00  ",\N,\N,"一次性还款","13****","男","40",\N,"已婚","综合（含投资类、主业不明显）","广东 广州",\N,"有","有","0.50
			              "
"25085",\N,\N,\N,"短期投资系列2015042201","500,000.00",\N,\N,"3个月","7.70",\N,"资金周转",\N,\N,"按月付息,到期还本","13****","男","40",\N,"已婚","综合（含投资类、主业不明显）","广东 广州",\N,"有","有","0.50
			              "
"25086",\N,\N,\N,"短期投资系列2015042103","300,000.00",\N,\N,"3个月","7.70",\N,"借款金额：￥300,000.00    ",\N,\N,"按月付息,到期还本","zh****","男","56",\N,"未婚","批发和零售业","广东 广州",\N,"有","有","0.50
			              "
"25087",\N,\N,\N,"短期投资系列2015042102","400,000.00",\N,\N,"3个月","7.70",\N,"借款金额：￥400,000.00    ",\N,\N,"按月付息,到期还本","zh****","男","56",\N,"未婚","批发和零售业","广东 广州",\N,"有","有","0.50
			              "
"25088",\N,\N,\N,"短期投资系列2015042101","400,000.00",\N,\N,"3个月","7.70",\N,"借款金额：￥400,000.00    ",\N,\N,"按月付息,到期还本","zh****","男","56",\N,"未婚","批发和零售业","广东 广州",\N,"有","有","0.50
			              "
"25089",\N,\N,\N,"机构合作系列2015042001","250,000.00",\N,\N,"1个月","7.50",\N,"借款金额：￥250,000.00    ",\N,\N,"按月付息,到期还本","pa****","男","39",\N,"已婚","房地产业","广东 广州",\N,"有","有","0.50
			              "
"25090",\N,\N,\N,"机构合作系列2015041602","500,000.00",\N,\N,"1个月","7.50",\N,"短期周转",\N,\N,"按月付息,到期还本","pa****","男","39",\N,"已婚","房地产业","广东 广州",\N,"有","有","0.50
			              "
"25091",\N,\N,\N,"机构合作系列2015041601","400,000.00",\N,\N,"1个月","7.50",\N,"借款金额：￥400,000.00    ",\N,\N,"按月付息,到期还本","pa****","男","39",\N,"已婚","房地产业","广东 广州",\N,"有","有","0.50
			              "
"25092",\N,\N,\N,"机构合作系列2015041501","190,000.00",\N,\N,"1个月","7.50",\N,"借款金额：￥190,000.00    ",\N,\N,"按月付息,到期还本","pa****","男","39",\N,"已婚","房地产业","广东 广州",\N,"有","有","0.50
			              "
"25093",\N,\N,\N,"机构合作系列2015041303","500,000.00",\N,\N,"1个月","7.50",\N,"短期周转",\N,\N,"按月付息,到期还本","pa****","男","39",\N,"已婚","房地产业","广东 广州",\N,"有","有","0.50
			              "
"25094",\N,\N,\N,"机构合作系列2015041302","500,000.00",\N,\N,"1个月","7.50",\N,"短期周转",\N,\N,"按月付息,到期还本","pa****","男","39",\N,"已婚","房地产业","广东 广州",\N,"有","有","0.50
			              "
"25095",\N,\N,\N,"机构合作系列2015041301","600,000.00",\N,\N,"15天","7.50",\N,"借款金额：￥600,000.00    ",\N,\N,"一次性还款","pa****","男","39",\N,"已婚","房地产业","广东 广州",\N,"有","有","0.50
			              "
"25096",\N,\N,\N,"机构合作系列2015040801","540,000.00",\N,\N,"20天","7.50",\N,"借款金额：￥540,000.00    ",\N,\N,"一次性还款","pa****","男","39",\N,"已婚","房地产业","广东 广州",\N,"有","有","0.50
			              "
